diagnostique,maladie,symptome
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, irregular heartbeat"
1,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, breathing fast"
1,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, breathing fast"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness"
1,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, palpitations, irregular heartbeat"
1,panic disorder,"shortness of breath, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"depression, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
1,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, chest tightness"
1,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat"
1,panic disorder,"anxiety and nervousness, shortness of breath, abnormal involuntary movements, breathing fast"
1,panic disorder,"anxiety and nervousness, insomnia, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, irregular heartbeat"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, chest tightness, palpitations"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, shortness of breath, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, chest tightness, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, palpitations, breathing fast"
1,panic disorder,"shortness of breath, depressive or psychotic symptoms, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, dizziness, insomnia, chest tightness, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, dizziness, chest tightness"
1,panic disorder,"depressive or psychotic symptoms, dizziness, palpitations, irregular heartbeat"
1,panic disorder,"depressive or psychotic symptoms, dizziness, chest tightness, irregular heartbeat"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, breathing fast"
1,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements"
1,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations"
1,panic disorder,"anxiety and nervousness, dizziness, palpitations"
1,panic disorder,"depressive or psychotic symptoms, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness"
1,panic disorder,"depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
1,panic disorder,"depression, shortness of breath, insomnia, abnormal involuntary movements, breathing fast"
1,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
1,panic disorder,"shortness of breath, dizziness, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
1,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations"
1,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, shortness of breath, abnormal involuntary movements, irregular heartbeat, breathing fast"
1,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia"
1,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat, breathing fast"
1,panic disorder,"shortness of breath, dizziness, insomnia, abnormal involuntary movements, palpitations"
1,panic disorder,"depressive or psychotic symptoms, insomnia, breathing fast"
1,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, insomnia, irregular heartbeat, breathing fast"
1,panic disorder,"depressive or psychotic symptoms, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, chest tightness, palpitations, breathing fast"
1,panic disorder,"insomnia, chest tightness, palpitations, breathing fast"
1,panic disorder,"depression, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, dizziness, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
1,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
1,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
1,panic disorder,"anxiety and nervousness, insomnia, chest tightness, breathing fast"
1,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements"
1,panic disorder,"shortness of breath, depressive or psychotic symptoms, chest tightness, palpitations, breathing fast"
1,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"dizziness, abnormal involuntary movements, chest tightness, irregular heartbeat"
1,panic disorder,"depression, shortness of breath, dizziness, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, insomnia, irregular heartbeat, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
1,panic disorder,"depression, depressive or psychotic symptoms, chest tightness, breathing fast"
1,panic disorder,"shortness of breath, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat"
1,panic disorder,"depression, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, breathing fast"
1,panic disorder,"dizziness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
1,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness"
1,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
1,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, breathing fast"
1,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness"
